ID Ph??ng xã,ID t?nh thành,ID Qu?n huy?n,??n v?,Tên Ph??ng xã,,
4531,25,291,Ph??ng,Vi?t Hoà,,
4532,25,292,Xã,Bình Dân,,
4535,25,292,Xã,C?ng Hòa,,
4536,25,292,Xã,??i ??c,,
4539,25,292,Xã,Kim ?ính,,
4545,25,292,Xã,Liên Hòa,,
4546,25,292,Xã,Ng? Phúc,,
4547,25,292,Th? tr?n,Phú Thái,,
4580,25,294,Xã,An Bình,,
4581,25,294,Xã,An Lâm,,
4582,25,294,Xã,An S?n,,
4584,25,294,Xã,??ng L?c,,
4588,25,294,Xã,Minh Tân,,
4589,25,294,Xã,Nam Chính,,
4590,25,294,Xã,Nam H?ng,,
4593,25,294,Xã,Nam Tân,,
4594,25,294,Xã,Nam Trung,,
4598,25,294,Xã,Thanh Quang,,
4599,25,295,Xã,An ??c,,
4600,25,295,Xã,??ng Tâm,,
4601,25,295,Xã,?ông Xuyên,,
4602,25,295,Xã,Hi?p L?c,,
4605,25,295,Xã,H?ng ??c,,
4606,25,295,Xã,H?ng Phong,,
4612,25,295,Xã,Ngh?a An,,
4614,25,295,Xã,Ninh H?i,,
4624,25,295,Xã,V?n H?i,,
4625,25,295,Xã,V?n Phúc,,
4628,25,296,Xã,C?m Ch?,,
4634,25,296,Xã,Tân An,,
4636,25,296,Xã,Thanh An,,
4644,25,296,Xã,Thanh S?n,,
4645,25,296,Xã,Thanh Th?y,,
4646,25,296,Xã,Thanh Xá,,
4647,25,296,Xã,Thanh Xuân,,
4652,25,297,Xã,Cao Th?ng,,
4654,25,297,Xã,Chi L?ng Nam,,
4661,25,297,Xã,Lê H?ng,,
4664,25,297,Xã,Ph?m Kha,,
4665,25,297,Xã,Tân Trào,,
4666,25,297,Xã,Thanh Giang,,
4671,25,298,Xã,An Thanh,,
4673,25,298,Xã,C?ng L?c,,
4675,25,298,Xã,??i H?p,,
4679,25,298,Xã,Hà Thanh,,
4680,25,298,Xã,H?ng ??o,,
4682,25,298,Xã,Minh ??c,,
4683,25,298,Xã,Ng?c K?,,
4686,25,298,Xã,Ph??ng K?,,
4689,25,298,Xã,Quang Ph?c,,
4691,25,298,Xã,Tái S?n,,
4695,25,298,Th? tr?n,T? K?,,
4697,25,298,Xã,V?n T?,,
4698,19,299,Ph??ng,An Bình,,
4701,19,299,Ph??ng,An Tân,,
4703,19,299,Ph??ng,Ngô Mây,,
4706,19,299,Xã,Thành An,,
4707,19,299,Xã,Tú An,,
4719,19,301,Xã,??k T? Ver,,
4720,19,301,Xã,Hà Tây,,
4724,19,301,Xã,Ia Kreng,,
4726,19,301,Xã,Ia M? Nông,,
4727,19,301,Xã,Ia Nhin,,
4728,19,301,Xã,Ia Phí,,
4731,19,301,Th? tr?n,Phú Hòa,,
4732,19,302,Xã,Ch? Don,,
4734,19,302,Xã,Ia Dreng,,
4736,19,302,Xã,Ia Hrú,,
4740,19,302,Th? tr?n,Nh?n Hoà,,
4741,19,303,Xã,Al Bá,,
4744,19,303,Xã,B? Ngoong,,
4745,19,303,Xã,Ch? P?ng,,
4746,19,303,Th? tr?n,Ch? Sê,,
4747,19,303,Xã,Dun,,
4748,19,303,Xã,H Bông,,
4752,19,303,Xã,Ia Hl?p,,
4753,19,303,Xã,Ia Ko,,
4754,19,303,Xã,Ia Pal,,
4755,19,303,Xã,Ia Tiêm,,
4757,19,304,Xã,Bàu C?n,,
4758,19,304,Xã,Bình Giáo,,
4759,19,304,Th? tr?n,Ch? Prông,,
4760,19,304,Xã,Ia Bang,,
4761,19,304,Xã,Ia B?ng,,
4763,19,304,Xã,Ia Dr?ng,,
4766,19,304,Xã,Ia Lâu,,
4767,19,304,Xã,Ia Me,,
4769,19,304,Xã,Ia O,,
4770,19,304,Xã,Ia Phìn,,
4775,19,304,Xã,Ia Vê,,
4778,19,305,Th? tr?n,??k ?oa,,
4781,19,305,Xã,GLar,,
4783,19,305,Xã,Hà B?u,,
4784,19,305,Xã,Hà ?ông,,
4786,19,305,Xã,HNol,,
4787,19,305,Xã,Ia B?ng,,
4789,19,305,Xã,K' Dang,,
4790,19,305,Xã,Kon Gang,,
4791,19,305,Xã,Nam Yang,,
4795,19,306,Xã,C? An,,
4797,19,306,Xã,Hà Tam,,
4800,19,306,Xã,Ya H?i,,
4803,19,307,Xã,Ia Din,,
4805,19,307,Xã,Ia Dom,,
4808,19,307,Xã,Ia Kriêng,,
4810,19,307,Xã,Ia Nan,,
4811,19,307,Xã,Ia Pnôn,,
4812,19,308,Xã,Ia B?,,
4813,19,308,Xã,Ia Chia,,
4816,19,308,Xã,Ia Hrung,,
4819,19,308,Xã,Ia KRai,,
4820,19,308,Xã,Ia O,,
4822,19,308,Xã,Ia Sao,,
4823,19,308,Xã,Ia Tô,,
4824,19,308,Xã,Ia Yok,,
4825,19,309,Xã,Ch? M?,,
4827,19,309,Xã,Ia Bro?i,,
4832,19,309,Xã,Ia Tul,,
4833,19,309,Xã,Kim Tân,,
4838,19,310,Xã,?ông,,
4840,19,310,Xã,Kon PNe,,
4842,19,310,Xã,Kông PLa,,
4844,19,310,Xã,L? Ku,,
4845,19,310,Xã,Ngh?a An,,
4846,19,310,Xã,S? Pai,,
4847,19,310,Xã,S?n Lang,,
4848,19,310,Xã,T? Tung,,
4849,19,311,Xã,An Trung,,
4853,19,311,Xã,??k Pling,,
4857,19,311,Th? tr?n,Kông Chro,,
4859,19,311,Xã,Sró,,
4860,19,311,Xã,Ya Ma,,
4861,19,311,Xã,Yang Nam,,
4862,19,311,Xã,Yang Trung,,
4863,19,312,Xã,Ch? Dr?ng,,
4866,19,312,Xã,Ch? Rc?m,,
4867,19,312,Xã,??t B?ng,,
4869,19,312,Xã,Ia Mláh,,
4870,19,312,Xã,Ia Rmok,,
4871,19,312,Xã,Ia Rsai,,
4873,19,312,Xã,Krông N?ng,,
4874,19,312,Xã,Phú C?n,,
4875,19,312,Th? tr?n,Phú Túc,,
4876,19,312,Xã,Uar,,
4878,19,313,Xã,??k Djr?ng,,
4879,19,313,Xã,?ak J? Ta,,
4880,19,313,Xã,?ak Ta Ley,,
4888,19,313,Xã,L? Pang,,
4889,19,314,Xã,Ayun H?,,
4890,19,314,Xã,Chrôh P?nan,,
4895,19,314,Xã,Ia Piar,,
4901,19,315,Ph??ng,Chi L?ng,,
4905,19,315,Xã,Diên Phú,,
4907,19,315,Xã,Gào,,
4908,19,315,Ph??ng,Hoa L?,,
4909,19,315,Ph??ng,H?i Phú,,
4910,19,315,Ph??ng,H?i Th??ng,,
4911,19,315,Xã,Ia Kênh,,
4913,19,315,Ph??ng,Phù ??ng,,
4917,19,315,Ph??ng,Th?ng Nh?t,,
4918,19,315,Ph??ng,Trà Bá,,
4919,19,315,Xã,Trà ?a,,
4921,19,315,Ph??ng,Yên Th?,,
4922,10,316,Ph??ng,An L?c,,
4925,10,316,Ph??ng,Phú ??c,,
4929,10,317,Xã,Bình Minh,,
4930,10,317,Xã,Bom Bo,,
4934,10,317,Xã,??ng Nai,,
4935,10,317,Xã,??c Li?u,,
4938,10,317,Xã,Minh H?ng,,
4942,10,317,Xã,Ph??c S?n,,
4945,10,318,Xã,H?ng Ph??c,,
4946,10,318,Xã,Ph??c Thi?n,,
4947,10,318,Xã,Tân Thành,,
4948,10,318,Xã,Tân Ti?n,,
4949,10,318,Th? tr?n,Thanh Bình,,
4953,10,319,Xã,Bù Gia M?p,,
4956,10,319,Xã,??c H?nh,,
4959,10,319,Xã,Phú Ngh?a,,
4971,10,321,Xã,??ng Tâm,,
4974,10,321,Xã,Tân H?ng,,
4976,10,321,Xã,Tân L?i,,
4980,10,321,Xã,Thu?n L?i,,
4992,10,323,Xã,??ng N?,,
4994,10,323,Xã,Minh Tâm,,
4999,10,323,Xã,Tân L?i,,
5000,10,323,Xã,Tân Quan,,
5004,10,324,Xã,L?c ?i?n,,
5008,10,324,Xã,L?c Khánh,,
5009,10,324,Th? tr?n,L?c Ninh,,
5011,10,324,Xã,L?c Quang,,
5012,10,324,Xã,L?c T?n,,
5016,10,324,Xã,L?c Thi?n,,
5017,10,324,Xã,L?c Th?nh,,
5018,10,324,Xã,L?c Thu?n,,
5019,10,325,Xã,Bình S?n,,
5020,10,325,Xã,Bình Tân,,
5021,10,325,Xã,Bù Nho,,
5022,10,325,Xã,Long Bình,,
5023,10,325,Xã,Long Hà,,
5025,10,325,Xã,Long Tân,,
5026,10,325,Xã,Phú Ri?ng,,
5027,10,325,Xã,Phú Trung,,
5031,10,326,Ph??ng,Long Th?y,,
5032,10,326,Ph??ng,Ph??c Bình,,
5034,10,326,Ph??ng,S?n Giang,,
5035,10,326,Ph??ng,Thác M?,,
5036,28,327,Xã,H?ng Quang,,
5037,28,327,Th? tr?n,Ân Thi,,
5042,28,327,Xã,??ng L?,,
5043,28,327,Xã,?ào D??ng,,
5044,28,327,Xã,H? L?,,
5045,28,327,Xã,H? Tùng M?u,,
5046,28,327,Xã,Hoàng Hoa Thám,,
5049,28,327,Xã,Phù ?ng,,
5050,28,327,Xã,Qu?ng Lãng,,
5051,28,327,Xã,Quang Vinh,,
5052,28,327,Xã,Tân Phúc,,
5055,28,327,Xã,V?n Nhu?,,
5057,28,328,Ph??ng,Lam S?n,,
5058,28,328,Ph??ng,Lê L?i,,
5059,28,328,Xã,Liên Ph??ng,,
5061,28,328,Ph??ng,An T?o,,
5062,28,328,Xã,B?o Khê,,
5063,28,328,Ph??ng,Hi?n Nam,,
5064,28,328,Xã,Hoàng Hanh,,
5067,28,328,Xã,Hùng C??ng,,
5068,28,328,Ph??ng,Minh Khai,,
5070,28,328,Xã,Ph??ng Chi?u,,
5071,28,328,Xã,Qu?ng Châu,,
5072,28,328,Ph??ng,Quang Trung,,
5073,28,328,Xã,Tân H?ng,,
5074,28,329,Xã,Chí Tân,,
5076,28,329,Xã,Nhu? D??ng,,
5080,28,329,Xã,Bình Ki?u,,
5081,28,329,Xã,Bình Minh,,
5082,28,329,Xã,D? Tr?ch,,
5084,28,329,Xã,Dân Ti?n,,
5085,28,329,Xã,?ông K?t,,
5086,28,329,Xã,?ông Ninh,,
5087,28,329,Xã,?ông T?o,,
5088,28,329,Xã,??ng Ti?n,,
5089,28,329,Xã,Hàm T?,,
5091,28,329,Th? tr?n,Khoái Châu,,
5092,28,329,Xã,Liên Khê,,
5093,28,329,Xã,Ông ?ình,,
5094,28,329,Xã,Phùng H?ng,,
5095,28,329,Xã,Tân Châu,,
5096,28,329,Xã,Tân Dân,,
5098,28,329,Xã,T? Dân,,
5099,28,330,Xã,Chính Ngh?a,,
5100,28,330,Xã,??ng Thanh,,
5101,28,330,Xã,??c H?p,,
5102,28,330,Xã,Hi?p C??ng,,
5103,28,330,Xã,Hùng An,,
5105,28,330,Xã,Mai ??ng,,
5107,28,330,Xã,Ng?c Thanh,,
5110,28,330,Xã,Phú Th?nh,,
5111,28,330,Xã,Song Mai,,
5113,28,330,Xã,Toàn Th?ng,,
5129,28,332,Xã,T?ng Trân,,
5131,28,332,Xã,?oàn ?ào,,
5132,28,332,Xã,Minh Hoàng,,
5133,28,332,Xã,Minh Tân,,
5134,28,332,Xã,Minh Ti?n,,
5135,28,332,Xã,Nguyên Hòa,,
5137,28,332,Xã,Phan Sào Nam,,
5145,28,333,Xã,D? Ch?,,
5148,28,333,Xã,H?ng ??o,,
5149,28,333,Xã,L? Xá,,
5150,28,333,Xã,Minh Ph??ng,,
5153,28,333,Xã,Thi?n Phi?n,,
5155,28,333,Xã,Th?y Lôi,,
5158,28,334,Xã,M? S?,,
5160,28,334,Xã,Liên Ngh?a,,
5163,28,334,Xã,Ph?ng Công,,
5164,28,334,Xã,Tân Ti?n,,
5165,28,334,Xã,Th?ng L?i,,
5166,28,334,Th? tr?n,V?n Giang,,
5170,28,335,Xã,Vi?t H?ng,,
5172,28,335,Xã,??i ??ng,,
5173,28,335,Xã,?ình Dù,,
5175,28,335,Xã,L?c H?ng,,
5178,28,335,Xã,Tân Quang,,
5180,28,336,Xã,Yên Hòa,,
5182,28,336,Xã,Giai Ph?m,,
5185,28,336,Xã,Lý Th??ng Ki?t,,
5186,28,336,Xã,Minh Châu,,
5188,28,336,Xã,Ng?c Long,,
5191,28,336,Xã,Thanh Long,,
5194,28,336,Xã,Trung H?ng,,
5195,28,336,Xã,Vi?t C??ng,,
5197,28,336,Xã,Yên Phú,,
5200,9,337,Xã,An H?ng,,
5202,9,337,Xã,An Ngh?a,,
5204,9,337,Xã,An Tân,,
5206,9,337,Xã,An Trung,,
5207,9,337,Xã,An Vinh,,
5223,9,339,Xã,Ân ??c,,
5225,9,339,Xã,Ân H?o Tây,,
5226,9,339,Xã,Ân H?u,,
5227,9,339,Xã,Ân M?,,
5230,9,339,Xã,Ân S?n,,
5231,9,339,Xã,Ân Th?nh,,
5232,9,339,Xã,Ân Tín,,
5236,9,339,Xã,?ak Mang,,
5257,9,341,Xã,Cát Hanh,,
5258,9,341,Xã,Cát Hi?p,,
5260,9,341,Xã,Cát Khánh,,
5262,9,341,Xã,Cát Minh,,
5263,9,341,Xã,Cát Nh?n,,
5265,9,341,Xã,Cát Th?ng,,
5266,9,341,Xã,Cát Thành,,
5268,9,341,Xã,Cát Trinh,,
5271,9,342,Th? tr?n,Bình D??ng,,
5275,9,342,Xã,M? An,,
5276,9,342,Xã,M? Cát,,
5279,9,342,Xã,M? Châu,,
5280,9,342,Xã,M? ??c,,
5282,9,342,Xã,M? Hòa,,
5284,9,342,Xã,M? L?i,,
5288,9,342,Xã,M? Th?ng,,
5290,9,342,Xã,M? Th?,,
5292,9,342,Th? tr?n,Phù M?,,
5295,9,343,Ph??ng,Gh?nh Ráng,,
5296,9,343,Ph??ng,H?i C?ng,,
5299,9,343,Ph??ng,Lý Th??ng Ki?t,,
5303,9,343,Xã,Nh?n Châu,,
5306,9,343,Xã,Nh?n Lý,,
5308,9,343,Xã,Ph??c M?,,
5309,9,343,Ph??ng,Quang Trung,,
5310,9,343,Ph??ng,Th? N?i,,
5312,9,343,Ph??ng,Tr?n Phú,,
5313,9,343,Ph??ng,Tr?n Quang Di?u,,
5315,9,344,Xã,Bình Nghi,,
5317,9,344,Xã,Bình Thành,,
5319,9,344,Xã,Bình T??ng,,
5320,9,344,Th? tr?n,Phú Phong,,
5321,9,344,Xã,Tây An,,
5323,9,344,Xã,Tây Giang,,
5324,9,344,Xã,Tây Phú,,
5326,9,344,Xã,Tây Vinh,,
5328,9,344,Xã,V?nh An,,
5329,9,345,Th? tr?n,Diêu Trì,,
5331,9,345,Xã,Ph??c Hi?p,,
5333,9,345,Xã,Ph??c H?ng,,
5334,9,345,Xã,Ph??c L?c,,
5335,9,345,Xã,Ph??c Ngh?a,,
5336,9,345,Xã,Ph??c Quang,,
5337,9,345,Xã,Ph??c S?n,,
5339,9,345,Xã,Ph??c Thành,,
5341,9,345,Th? tr?n,Tuy Ph??c,,
5343,9,346,Xã,Canh Hi?p,,
5346,9,346,Xã,Canh Thu?n,,
5347,9,346,Xã,Canh Vinh,,
5349,9,347,Xã,V?nh H?o,,
5351,9,347,Xã,V?nh Hòa,,
5353,9,347,Xã,V?nh Quang,,
5355,9,347,Th? tr?n,V?nh Th?nh,,
5357,9,347,Xã,V?nh Thu?n,,
5358,56,348,Xã,An C?,,
5360,56,348,Xã,An Thái ?ông,,
5365,56,348,Xã,H?u M? B?c B,,
5366,56,348,Xã,H?u M? Phú,,
5371,56,348,Xã,M? ??c ?ông,,
5373,56,348,Xã,M? H?i,,
5376,56,348,Xã,M? L??ng,,
5378,56,348,Xã,M? Trung,,
5379,56,348,Xã,Tân H?ng,,
5381,56,348,Xã,Thi?n Trí,,
5382,56,348,Xã,Thi?n Trung,,
5383,56,355,Ph??ng,1,,
5384,56,355,Ph??ng,2,,
5385,56,355,Ph??ng,3,,
5387,56,355,Ph??ng,5,,
5388,56,355,Xã,Long Khánh,,
5394,56,355,Xã,Phú Quý,,
5395,56,355,Xã,Tân Bình,,
5397,56,355,Xã,Tân Phú,,
5398,56,355,Xã,Thanh Hòa,,
5399,56,350,Xã,Bàn Long,,
5400,56,350,Xã,Bình ??c,,
5402,56,350,Xã,?i?m Hy,,
5404,56,350,Xã,D??ng ?i?m,,
5408,56,350,Xã,Long ??nh,,
5409,56,350,Xã,Long H?ng,,
5413,56,350,Xã,Tam Hi?p,,
5415,56,350,Xã,Tân H?i ?ông,,
5419,56,350,Xã,Thân C?u Ngh?a,,
5421,56,350,Xã,V?nh Kim,,
5423,56,351,Xã,Bình Ninh,,
5425,56,351,Xã,Bình Ph?c Nh?t,,
5427,56,351,Xã,??ng H?ng Ph??c,,
5431,56,351,Xã,L??ng Hòa L?c,,
5433,56,351,Xã,Phú Ki?t,,
5435,56,351,Xã,Song Bình,,
5436,56,351,Xã,Tân Bình Th?nh,,
5437,56,351,Xã,Tân Thu?n Bình,,
5438,56,351,Xã,Thanh Bình,,
5439,56,351,Xã,Trung Hòa,,
5441,56,352,Ph??ng,1,,
5444,56,352,Ph??ng,4,,
5447,56,352,Xã,Bình Xuân,,
5449,56,352,Xã,Long Hòa,,
5450,56,352,Xã,Long H?ng,,
5452,56,352,Xã,Long Thu?n,,
5454,56,353,Xã,Bình Ân,,
5455,56,353,Xã,Bình Ngh?,,
5457,56,353,Xã,Ki?ng Ph??c,,
5458,56,353,Xã,Ph??c Trung,,
5459,56,353,Xã,Tân ?i?n,,
5460,56,353,Xã,Tân ?ông,,
5461,56,353,Th? tr?n,Tân Hòa,,
5463,56,353,Xã,Tân Tây,,
5466,56,353,Th? tr?n,Vàm Láng,,
5468,56,354,Xã,Bình Phú,,
5469,56,354,Xã,Bình Tân,,
5472,56,354,Xã,Long Bình,,
5473,56,354,Xã,Long V?nh,,
5475,56,354,Xã,Th?nh Nh?t,,
5476,56,354,Xã,Th?nh Tr?,,
5479,56,354,Xã,Yên Luông,,
5482,56,349,Xã,C?m S?n,,
5488,56,349,Xã,M? Long,,
5491,56,349,Xã,Ng? Hi?p,,
5493,56,349,Xã,Phú An,,
5495,56,349,Xã,Phú Nhu?n,,
5501,56,356,Ph??ng,1,,
5502,56,356,Ph??ng,10,,
5503,56,356,Ph??ng,2,,
5504,56,356,Ph??ng,3,,
5506,56,356,Ph??ng,5,,
5507,56,356,Ph??ng,6,,
5508,56,356,Ph??ng,7,,
5509,56,356,Ph??ng,8,,
5510,56,356,Ph??ng,9,,
5512,56,356,Xã,M? Phong,,
5514,56,356,Ph??ng,Tân Long,,
5515,56,356,Xã,Tân M? Chánh,,
5516,56,356,Xã,Th?i S?n,,
5519,56,357,Xã,Phú Tân,,
5522,56,357,Xã,Tân Th?nh,,
5523,56,357,Xã,Tân Th?i,,
5524,56,358,Xã,H?ng Th?nh,,
5525,56,358,Th? tr?n,M? Ph??c,,
5527,56,358,Xã,Phú M?,,
5528,56,358,Xã,Ph??c L?p,,
5531,56,358,Xã,Tân Hòa Thành,,
5532,56,358,Xã,Tân L?p 1,,
5535,56,358,Xã,Th?nh M?,,
5537,52,359,Xã,An Châu,,
5540,52,359,Xã,?ô L??ng,,
5543,52,359,Xã,?ông C??ng,,
5544,52,359,Xã,?ông ??ng,,
5548,52,359,Xã,?ông Hoàng,,
5550,52,359,Th? tr?n,?ông H?ng,,
5552,52,359,Xã,?ông Kinh,,
5561,52,359,Xã,?ông Vinh,,
5567,52,359,Xã,H?ng Giang,,
5570,52,359,Xã,Liên Giang,,
5572,52,359,Xã,Mê Linh,,
5574,52,359,Xã,Minh Tân,,
5575,52,359,Xã,Nguyên Xá,,
5577,52,359,Xã,Phú Châu,,
5585,52,360,Xã,C?ng Hòa,,
5591,52,360,Xã,Duyên H?i,,
5593,52,360,Xã,Hòa Ti?n,,
5596,52,360,Xã,H?ng Minh,,
5597,52,360,Xã,Hùng D?ng,,
5600,52,360,Xã,Kim Chung,,
5602,52,360,Xã,Minh Hòa,,
5604,52,360,Xã,Minh Tân,,
5605,52,360,Xã,Phúc Khánh,,
5606,52,360,Xã,Tân Hòa,,
5607,52,360,Xã,Tân L?,,
5608,52,360,Xã,Tân Ti?n,,
5610,52,360,Xã,Thái H?ng,,
5614,52,360,Xã,V?n C?m,,
5616,52,361,Xã,An Bình,,
5618,52,361,Xã,Bình ??nh,,
5619,52,361,Xã,Bình Minh,,
5620,52,361,Xã,Bình Nguyên,,
5629,52,361,Xã,Nam Bình,,
5630,52,361,Xã,Nam Cao,,
5631,52,361,Xã,Quang Bình,,
5634,52,361,Xã,Quang Minh,,
5636,52,361,Xã,Qu?c Tu?n,,
5639,52,361,Xã,Thanh Tân,,
5640,52,361,Xã,Th??ng Hi?n,,
5642,52,361,Xã,V? An,,
5643,52,361,Xã,V? Bình,,
5647,52,361,Xã,V? L?,,
5654,52,362,Xã,An ?p,,
5657,52,362,Xã,An ??ng,,
5658,52,362,Xã,An D?c,,
5660,52,362,Xã,An Khê,,
5661,52,362,Xã,An L?,,
5665,52,362,Xã,An Thái,,
5666,52,362,Xã,An Thanh,,
5668,52,362,Xã,An Vinh,,
5676,52,362,Xã,Qu?nh H?i,,
5677,52,362,Xã,Qu?nh Hoa,,
5679,52,362,Xã,Qu?nh H?i,,
5680,52,362,Xã,Qu?nh H?ng,,
5681,52,362,Xã,Qu?nh H?ng,,
5686,52,362,Xã,Qu?nh Ng?c,,
5690,52,362,Xã,Qu?nh Trang,,
5692,52,363,Ph??ng,B? Xuyên,,
5695,52,363,Xã,?ông M?,,
5696,52,363,Xã,?ông Th?,,
5698,52,363,Ph??ng,K? Bá,,
5701,52,363,Xã,Phú Xuân,,
5705,52,363,Ph??ng,Tr?n H?ng ??o,,
5707,52,363,Xã,V? Chính,,
5708,52,363,Xã,V? ?ông,,
5710,52,363,Xã,V? Phúc,,
5760,52,365,Xã,B?c H?i,,
5761,52,365,Xã,?ông C?,,
5773,52,365,Xã,Nam C??ng,,
5774,52,365,Xã,Nam Hà,,
5775,52,365,Xã,Nam H?i,,
5777,52,365,Xã,Nam H?ng,,
5783,52,365,Xã,Ph??ng Công,,
5785,52,365,Xã,Tây Giang,,
5786,52,365,Xã,Tây L??ng,,
5787,52,365,Xã,Tây Ninh,,
5788,52,365,Xã,Tây Phong,,
5790,52,365,Xã,Tây Ti?n,,
5791,52,365,Th? tr?n,Ti?n H?i,,
5793,52,365,Xã,V? L?ng,,
5794,52,366,Xã,Bách Thu?n,,
5796,52,366,Xã,D?ng Ngh?a,,
5797,52,366,Xã,Duy Nh?t,,
5800,52,366,Xã,H?ng Lý,,
5801,52,366,Xã,H?ng Phong,,
5803,52,366,Xã,Minh Lãng,,
5804,52,366,Xã,Minh Quang,,
5805,52,366,Xã,Nguyên Xá,,
5807,52,366,Xã,Song An,,
5809,52,366,Xã,Tam Quang,,
5811,52,366,Xã,Tân L?p,,
5812,52,366,Xã,Tân Phong,,
5813,52,366,Xã,Trung An,,
5814,52,366,Xã,T? Tân,,
5819,52,366,Th? tr?n,V? Th?,,
5820,52,366,Xã,V? Ti?n,,
5821,52,366,Xã,V? Vân,,
5823,52,366,Xã,Xuân Hòa,,
5827,5,367,Xã,??ng S?n,,
5830,5,367,Ph??ng,M? ??,,
5835,5,367,Xã,Tân Ti?n,,
5836,5,367,Ph??ng,Th? X??ng,,
5869,5,369,Xã,?ào M?,,
5870,5,369,Xã,D??ng ??c,,
5871,5,369,Xã,H??ng L?c,,
5872,5,369,Xã,H??ng S?n,,
5874,5,369,Xã,M? Hà,,
5876,5,369,Xã,Ngh?a Hòa,,
5879,5,369,Xã,Quang Th?nh,,
5880,5,369,Xã,Tân D?nh,,
5884,5,369,Xã,Thái ?ào,,
5886,5,369,Th? tr?n,Vôi,,
5889,5,369,Xã,Yên M?,,
5891,5,370,Xã,B?o ?ài,,
5892,5,370,Xã,B?o S?n,,
5893,5,370,Xã,Bình S?n,,
5899,5,370,Xã,?ông H?ng,,
5900,5,370,Xã,?ông Phú,,
5901,5,370,Xã,Huy?n S?n,,
5902,5,370,Xã,Khám L?ng,,
5909,5,370,Xã,Thanh Lâm,,
5913,5,370,Xã,Tr??ng S?n,,
5914,5,370,Xã,Vô Tranh,,
5915,5,370,Xã,V? Xá,,
5919,5,371,Xã,C?m S?n,,
5920,5,371,Th? tr?n,Ch?,,
5921,5,371,Xã,?èo Gia,,
5923,5,371,Xã,Giáp S?n,,
5929,5,371,Xã,M? An,,
5933,5,371,Xã,Phong Minh,,
5934,5,371,Xã,Phong Vân,,
5935,5,371,Xã,Phú Nhu?n,,
5936,5,371,Xã,Ph??ng S?n,,
5941,5,371,Xã,Tân L?p,,
5943,5,371,Xã,Tân Quang,,
5944,5,371,Xã,Tân S?n,,
5950,5,372,Xã,An L?c,,
5957,5,372,Xã,H?u S?n,,
5958,5,372,Xã,L? Vi?n,,
5959,5,372,Xã,Long S?n,,
5964,5,372,Xã,Thanh Lu?n,,
5970,5,372,Xã,Yên ??nh,,
5972,5,373,Th? tr?n,Cao Th??ng,,
5976,5,373,Xã,H?p ??c,,
5977,5,373,Xã,Lam C?t,,
5978,5,373,Xã,Lan Gi?i,,
5981,5,373,Xã,Ng?c Châu,,
5985,5,373,Th? tr?n,Nhã Nam,,
5987,5,373,Xã,Phúc Hòa,,
5988,5,373,Xã,Phúc S?n,,
5990,5,373,Xã,Qu? Nham,,
5991,5,373,Xã,Song Vân,,
5994,5,373,Xã,Vi?t Ng?c,,
5998,5,374,Xã,H?ng Thái,,
6000,5,374,Xã,Minh ??c,,
6003,5,374,Xã,Ngh?a Trung,,
6004,5,374,Xã,Ninh S?n,,
6006,5,374,Xã,Qu?ng Minh,,
6008,5,374,Xã,Th??ng Lan,,
6010,5,374,Xã,Trung S?n,,
6013,5,374,Xã,Vân Trung,,
6014,5,374,Xã,Vi?t Ti?n,,
6015,5,375,Xã,C?nh Th?y,,
6018,5,375,Xã,??ng Vi?t,,
6019,5,375,Xã,??c Giang,,
6023,5,375,Xã,Lão H?,,
6027,5,375,Xã,Qu?nh S?n,,
6030,5,375,Xã,Tân Li?u,,
6032,5,375,Xã,Ti?n D?ng,,
6039,5,376,Th? tr?n,B? H?,,
6041,5,376,Xã,Canh N?u,,
6043,5,376,Xã,??ng H?u,,
6044,5,376,Xã,??ng K?,,
6045,5,376,Xã,??ng L?c,,
6048,5,376,Xã,??ng V??ng,,
6052,5,376,Xã,Tam Ti?n,,
6053,5,376,Xã,Tân Hi?p,,
6059,27,377,Th? tr?n,Cao Phong,,
6062,27,377,Xã,Nam Phong,,
6071,27,378,Th? tr?n,?à B?c,,
6072,27,378,Xã,?oàn K?t,,
6073,27,378,Xã,??ng Chum,,
6076,27,378,Xã,Giáp ??t,,
6079,27,378,Xã,M??ng Chi?ng,,
6083,27,378,Xã,Tân Pheo,,
6084,27,378,Xã,Ti?n Phong,,
6107,27,380,Th? tr?n,Bo,,
6110,27,380,Xã,?ú Sáng,,
6116,27,380,Xã,Kim Bôi,,
6131,27,380,Xã,V?nh ??ng,,
6143,27,382,Xã,Ân Ngh?a,,
6146,27,382,Xã,Bình H?m,,
6154,27,382,Xã,Ng?c Lâu,,
6155,27,382,Xã,Ng?c S?n,,
6156,27,382,Xã,Nhân Ngh?a,,
6163,27,382,Xã,T? Do,,
6164,27,382,Xã,Tuân ??o,,
6165,27,382,Xã,V?n Ngh?a,,
6167,27,382,Th? tr?n,V? B?n,,
6171,27,382,Xã,Yên Phú,,
6187,27,384,Xã,Cao D??ng,,
6190,27,384,Xã,C? Yên,,
6192,27,384,Xã,Hòa S?n,,
6199,27,384,Th? tr?n,L??ng S?n,,
6209,27,385,Xã,Bao La,,
6211,27,385,Xã,Cun Pheo,,
6214,27,385,Th? tr?n,Mai Châu,,
6218,27,385,Xã,Nà Phòn,,
6228,27,385,Xã,Tòng ??u,,
6229,27,385,Xã,V?n Mai,,
